partido_id,set_num,set_num_norm,strength_h,strength_a,strength_diff,set_wr_h,set_wr_a,diff_set_wr,forma_h,forma_a,diff_forma,pts_fav_h,pts_fav_a,h2h_diff,sets_h_antes,sets_a_antes,diff_sets_antes,momentum_h,es_desempate,ganador_set_local
2020/2021_Milan_Monza_2Round,4,0.75,0.5128,0.525,-0.012199999999999989,0.4762,0.5236,-0.04739999999999994,0.4,0.6,-0.19999999999999996,3.0596,3.5187,-0.229,3,4,-1,1.0,0,0
2020/2021_Milan_Monza_2Round,5,1.0,0.5128,0.525,-0.012199999999999989,0.4762,0.5236,-0.04739999999999994,0.4,0.6,-0.19999999999999996,3.0596,3.5187,-0.229,3,5,-2,0.0,1,0
2020/2021_Milan_Piace_11Round,1,0.0,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,0,0,0,0.5,0,1
2020/2021_Milan_Piace_11Round,1,0.0,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,1,0,1,1.0,0,1
2020/2021_Milan_Piace_11Round,2,0.25,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,2,0,2,1.0,0,0
2020/2021_Milan_Piace_11Round,2,0.25,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,2,1,1,0.0,0,0
2020/2021_Milan_Piace_11Round,3,0.5,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,2,2,0,0.0,0,1
2020/2021_Milan_Piace_11Round,3,0.5,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,3,2,1,1.0,0,0
2020/2021_Milan_Piace_11Round,4,0.75,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,3,3,0,0.0,0,0
2020/2021_Milan_Piace_11Round,4,0.75,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,3,4,-1,0.0,0,0
2020/2021_Milan_Piace_11Round,5,1.0,0.4783,0.5185,-0.04019999999999996,0.4849,0.4948,-0.00990000000000002,0.4667,0.5333,-0.06659999999999999,4.2948,4.0256,-1.937,3,5,-2,0.0,1,1
2020/2021_Milan_Sir S_8Round,1,0.0,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,0,0,0,0.5,0,1
2020/2021_Milan_Sir S_8Round,1,0.0,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,1,0,1,1.0,0,1
2020/2021_Milan_Sir S_8Round,2,0.25,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,2,0,2,1.0,0,0
2020/2021_Milan_Sir S_8Round,2,0.25,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,2,1,1,0.0,0,0
2020/2021_Milan_Sir S_8Round,3,0.5,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,2,2,0,0.0,0,1
2020/2021_Milan_Sir S_8Round,3,0.5,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,3,2,1,1.0,0,0
2020/2021_Milan_Sir S_8Round,4,0.75,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,3,3,0,0.0,0,0
2020/2021_Milan_Sir S_8Round,4,0.75,0.4884,0.5581,-0.06970000000000004,0.4757,0.49,-0.01429999999999998,0.4667,0.5333,-0.06659999999999999,3.6953,2.9015,-2.147,3,4,-1,0.0,0,1
2020/2021_Milan_Trent_10Round,1,0.0,0.4667,0.5435,-0.07679999999999998,0.4755,0.4928,-0.017300000000000038,0.4667,0.4667,0.0,3.7952,3.6566,-0.942,0,0,0,0.5,0,1
2020/2021_Milan_Trent_10Round,1,0.0,0.4667,0.5435,-0.07679999999999998,0.4755,0.4928,-0.017300000000000038,0.4667,0.4667,0.0,3.7952,3.6566,-0.942,1,0,1,1.0,0,1
2020/2021_Milan_Trent_10Round,2,0.25,0.4667,0.5435,-0.07679999999999998,0.4755,0.4928,-0.017300000000000038,0.4667,0.4667,0.0,3.7952,3.6566,-0.942,2,0,2,1.0,0,1
2020/2021_Milan_Trent_10Round,2,0.25,0.4667,0.5435,-0.07679999999999998,0.4755,0.4928,-0.017300000000000038,0.4667,0.4667,0.0,3.7952,3.6566,-0.942,3,0,3,1.0,0,1
2020/2021_Milan_Trent_10Round,3,0.5,0.4667,0.5435,-0.07679999999999998,0.4755,0.4928,-0.017300000000000038,0.4667,0.4667,0.0,3.7952,3.6566,-0.942,4,0,4,1.0,0,1
2020/2021_Milan_Trent_10Round,3,0.5,0.4667,0.5435,-0.07679999999999998,0.4755,0.4928,-0.017300000000000038,0.4667,0.4667,0.0,3.7952,3.6566,-0.942,5,0,5,1.0,0,1
2020/2021_Milan_Veron_6Round,1,0.0,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,0,0,0,0.5,0,0
2020/2021_Milan_Veron_6Round,1,0.0,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,0,1,-1,0.0,0,0
2020/2021_Milan_Veron_6Round,2,0.25,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,0,2,-2,0.0,0,1
2020/2021_Milan_Veron_6Round,2,0.25,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,1,2,-1,1.0,0,1
2020/2021_Milan_Veron_6Round,3,0.5,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,2,2,0,1.0,0,1
2020/2021_Milan_Veron_6Round,3,0.5,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,3,2,1,1.0,0,1
2020/2021_Milan_Veron_6Round,4,0.75,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,4,2,2,1.0,0,1
2020/2021_Milan_Veron_6Round,4,0.75,0.4878,0.5814,-0.09360000000000002,0.4709,0.4951,-0.0242,0.4,0.6,-0.19999999999999996,3.3144,3.4394,-1.075,5,2,3,1.0,0,1
2020/2021_Moden_Monza_1Round,1,0.0,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,0,0,0,0.5,0,0
2020/2021_Moden_Monza_1Round,1,0.0,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,0,1,-1,0.0,0,1
2020/2021_Moden_Monza_1Round,2,0.25,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,1,1,0,1.0,0,0
2020/2021_Moden_Monza_1Round,2,0.25,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,1,2,-1,0.0,0,1
2020/2021_Moden_Monza_1Round,3,0.5,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,2,2,0,1.0,0,1
2020/2021_Moden_Monza_1Round,3,0.5,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,3,2,1,1.0,0,0
2020/2021_Moden_Monza_1Round,4,0.75,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,3,3,0,0.0,0,0
2020/2021_Moden_Monza_1Round,4,0.75,0.4211,0.5128,-0.09170000000000006,0.4912,0.5243,-0.03309999999999996,0.4,0.6,-0.19999999999999996,2.6429,3.3673,-1.565,3,4,-1,0.0,0,1
2020/2021_Moden_Piace_6Round,1,0.0,0.439,0.5217,-0.08270000000000005,0.4951,0.4812,0.013899999999999968,0.4,0.5333,-0.13329999999999997,3.6053,3.402,2.406,0,0,0,0.5,0,1
2020/2021_Moden_Piace_6Round,1,0.0,0.439,0.5217,-0.08270000000000005,0.4951,0.4812,0.013899999999999968,0.4,0.5333,-0.13329999999999997,3.6053,3.402,2.406,1,0,1,1.0,0,0
2020/2021_Moden_Piace_6Round,2,0.25,0.439,0.5217,-0.08270000000000005,0.4951,0.4812,0.013899999999999968,0.4,0.5333,-0.13329999999999997,3.6053,3.402,2.406,1,1,0,0.0,0,1
2020/2021_Moden_Piace_6Round,2,0.25,0.439,0.5217,-0.08270000000000005,0.4951,0.4812,0.013899999999999968,0.4,0.5333,-0.13329999999999997,3.6053,3.402,2.406,2,1,1,1.0,0,0
2020/2021_Moden_Piace_6Round,3,0.5,0.439,0.5217,-0.08270000000000005,0.4951,0.4812,0.013899999999999968,0.4,0.5333,-0.13329999999999997,3.6053,3.402,2.406,2,2,0,0.0,0,1
2020/2021_Moden_Piace_6Round,3,0.5,0.439,0.5217,-0.08270000000000005,0.4951,0.4812,0.013899999999999968,0.4,0.5333,-0.13329999999999997,3.6053,3.402,2.406,3,2,1,1.0,0,0
2020/2021_Moden_Sir S_9Round,1,0.0,0.4318,0.5682,-0.13640000000000002,0.497,0.4903,0.006699999999999984,0.4,0.5333,-0.13329999999999997,3.7465,3.194,-2.21,0,0,0,0.5,0,1
2020/2021_Moden_Sir S_9Round,1,0.0,0.4318,0.5682,-0.13640000000000002,0.497,0.4903,0.006699999999999984,0.4,0.5333,-0.13329999999999997,3.7465,3.194,-2.21,1,0,1,1.0,0,1
2020/2021_Moden_Sir S_9Round,2,0.25,0.4318,0.5682,-0.13640000000000002,0.497,0.4903,0.006699999999999984,0.4,0.5333,-0.13329999999999997,3.7465,3.194,-2.21,2,0,2,1.0,0,1
2020/2021_Moden_Sir S_9Round,2,0.25,0.4318,0.5682,-0.13640000000000002,0.497,0.4903,0.006699999999999984,0.4,0.5333,-0.13329999999999997,3.7465,3.194,-2.21,3,0,3,1.0,0,0
2020/2021_Moden_Sir S_9Round,3,0.5,0.4318,0.5682,-0.13640000000000002,0.497,0.4903,0.006699999999999984,0.4,0.5333,-0.13329999999999997,3.7465,3.194,-2.21,3,1,2,0.0,0,1
2020/2021_Moden_Sir S_9Round,3,0.5,0.4318,0.5682,-0.13640000000000002,0.497,0.4903,0.006699999999999984,0.4,0.5333,-0.13329999999999997,3.7465,3.194,-2.21,4,1,3,1.0,0,0
2020/2021_Moden_Sir S_9Round,4,0.75,0.4318,0.5682,-0.13640000000000002,0.497,0.4903,0.006699999999999984,0.4,0.5333,-0.13329999999999997,3.7465,3.194,-2.21,4,2,2,0.0,0,0
2020/2021_Moden_Trent_5Round,1,0.0,0.425,0.5581,-0.13310000000000005,0.4934,0.4906,0.0028000000000000247,0.3333,0.6,-0.2667,3.4886,2.6023,-1.922,0,0,0,0.5,0,0
2020/2021_Moden_Trent_5Round,1,0.0,0.425,0.5581,-0.13310000000000005,0.4934,0.4906,0.0028000000000000247,0.3333,0.6,-0.2667,3.4886,2.6023,-1.922,0,1,-1,0.0,0,1
2020/2021_Moden_Trent_5Round,2,0.25,0.425,0.5581,-0.13310000000000005,0.4934,0.4906,0.0028000000000000247,0.3333,0.6,-0.2667,3.4886,2.6023,-1.922,1,1,0,1.0,0,1
2020/2021_Moden_Trent_5Round,2,0.25,0.425,0.5581,-0.13310000000000005,0.4934,0.4906,0.0028000000000000247,0.3333,0.6,-0.2667,3.4886,2.6023,-1.922,2,1,1,1.0,0,0
2020/2021_Moden_Trent_5Round,3,0.5,0.425,0.5581,-0.13310000000000005,0.4934,0.4906,0.0028000000000000247,0.3333,0.6,-0.2667,3.4886,2.6023,-1.922,2,2,0,0.0,0,1
2020/2021_Moden_Trent_5Round,3,0.5,0.425,0.5581,-0.13310000000000005,0.4934,0.4906,0.0028000000000000247,0.3333,0.6,-0.2667,3.4886,2.6023,-1.922,3,2,1,1.0,0,1
2020/2021_Moden_Trent_5Round,4,0.75,0.425,0.5581,-0.13310000000000005,0.4934,0.4906,0.0028000000000000247,0.3333,0.6,-0.2667,3.4886,2.6023,-1.922,4,2,2,1.0,0,0
2020/2021_Moden_Veron_10Round,1,0.0,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,0,0,0,0.5,0,1
2020/2021_Moden_Veron_10Round,1,0.0,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,1,0,1,1.0,0,0
2020/2021_Moden_Veron_10Round,2,0.25,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,1,1,0,0.0,0,1
2020/2021_Moden_Veron_10Round,2,0.25,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,2,1,1,1.0,0,0
2020/2021_Moden_Veron_10Round,3,0.5,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,2,2,0,0.0,0,0
2020/2021_Moden_Veron_10Round,3,0.5,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,2,3,-1,0.0,0,1
2020/2021_Moden_Veron_10Round,4,0.75,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,3,3,0,1.0,0,1
2020/2021_Moden_Veron_10Round,4,0.75,0.4444,0.5778,-0.13339999999999996,0.4985,0.4891,0.00940000000000002,0.4667,0.5333,-0.06659999999999999,3.7903,3.3414,2.0,4,3,1,1.0,0,0
2020/2021_Monza_Piace_10Round,1,0.0,0.5778,0.5,0.07779999999999998,0.5367,0.4809,0.05579999999999996,0.6,0.4667,0.13329999999999997,4.7286,3.5748,-1.95,0,0,0,0.5,0,0
2020/2021_Monza_Piace_10Round,1,0.0,0.5778,0.5,0.07779999999999998,0.5367,0.4809,0.05579999999999996,0.6,0.4667,0.13329999999999997,4.7286,3.5748,-1.95,0,1,-1,0.0,0,0
2020/2021_Monza_Piace_10Round,2,0.25,0.5778,0.5,0.07779999999999998,0.5367,0.4809,0.05579999999999996,0.6,0.4667,0.13329999999999997,4.7286,3.5748,-1.95,0,2,-2,0.0,0,0
2020/2021_Monza_Piace_10Round,2,0.25,0.5778,0.5,0.07779999999999998,0.5367,0.4809,0.05579999999999996,0.6,0.4667,0.13329999999999997,4.7286,3.5748,-1.95,0,3,-3,0.0,0,1
2020/2021_Monza_Piace_10Round,3,0.5,0.5778,0.5,0.07779999999999998,0.5367,0.4809,0.05579999999999996,0.6,0.4667,0.13329999999999997,4.7286,3.5748,-1.95,1,3,-2,1.0,0,0
2020/2021_Monza_Piace_10Round,3,0.5,0.5778,0.5,0.07779999999999998,0.5367,0.4809,0.05579999999999996,0.6,0.4667,0.13329999999999997,4.7286,3.5748,-1.95,1,4,-3,0.0,0,0
2020/2021_Monza_Piace_10Round,4,0.75,0.5778,0.5,0.07779999999999998,0.5367,0.4809,0.05579999999999996,0.6,0.4667,0.13329999999999997,4.7286,3.5748,-1.95,1,5,-4,0.0,0,0
2020/2021_Monza_Sir S_11Round,1,0.0,0.5652,0.5652,0.0,0.5288,0.4923,0.03650000000000003,0.5333,0.5333,0.0,3.7784,3.8528,0.765,0,0,0,0.5,0,1
2020/2021_Monza_Sir S_11Round,1,0.0,0.5652,0.5652,0.0,0.5288,0.4923,0.03650000000000003,0.5333,0.5333,0.0,3.7784,3.8528,0.765,1,0,1,1.0,0,0
2020/2021_Monza_Sir S_11Round,2,0.25,0.5652,0.5652,0.0,0.5288,0.4923,0.03650000000000003,0.5333,0.5333,0.0,3.7784,3.8528,0.765,1,1,0,0.0,0,1
2020/2021_Monza_Sir S_11Round,2,0.25,0.5652,0.5652,0.0,0.5288,0.4923,0.03650000000000003,0.5333,0.5333,0.0,3.7784,3.8528,0.765,2,1,1,1.0,0,0
2020/2021_Monza_Sir S_11Round,3,0.5,0.5652,0.5652,0.0,0.5288,0.4923,0.03650000000000003,0.5333,0.5333,0.0,3.7784,3.8528,0.765,2,2,0,0.0,0,1
2020/2021_Monza_Sir S_11Round,3,0.5,0.5652,0.5652,0.0,0.5288,0.4923,0.03650000000000003,0.5333,0.5333,0.0,3.7784,3.8528,0.765,3,2,1,1.0,0,0
2020/2021_Monza_Trent_7Round,1,0.0,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,0,0,0,0.5,0,1
2020/2021_Monza_Trent_7Round,1,0.0,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,1,0,1,1.0,0,1
2020/2021_Monza_Trent_7Round,2,0.25,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,2,0,2,1.0,0,0
2020/2021_Monza_Trent_7Round,2,0.25,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,2,1,1,0.0,0,0
2020/2021_Monza_Trent_7Round,3,0.5,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,2,2,0,0.0,0,1
2020/2021_Monza_Trent_7Round,3,0.5,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,3,2,1,1.0,0,0
2020/2021_Monza_Trent_7Round,4,0.75,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,3,3,0,0.0,0,1
2020/2021_Monza_Trent_7Round,4,0.75,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,4,3,1,1.0,0,0
2020/2021_Monza_Trent_7Round,5,1.0,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,4,4,0,0.0,1,1
2020/2021_Monza_Trent_7Round,5,1.0,0.5682,0.5556,0.012600000000000056,0.5348,0.4955,0.03930000000000006,0.6,0.5333,0.06669999999999998,4.416,3.5557,-1.208,5,4,1,1.0,1,1
2020/2021_Monza_Veron_3Round,1,0.0,0.5366,0.5854,-0.048800000000000066,0.5278,0.5017,0.026100000000000012,0.5333,0.6667,-0.13339999999999996,4.0802,3.9572,-0.732,0,0,0,0.5,0,1
2020/2021_Monza_Veron_3Round,1,0.0,0.5366,0.5854,-0.048800000000000066,0.5278,0.5017,0.026100000000000012,0.5333,0.6667,-0.13339999999999996,4.0802,3.9572,-0.732,1,0,1,1.0,0,1
2020/2021_Monza_Veron_3Round,2,0.25,0.5366,0.5854,-0.048800000000000066,0.5278,0.5017,0.026100000000000012,0.5333,0.6667,-0.13339999999999996,4.0802,3.9572,-0.732,2,0,2,1.0,0,1
2020/2021_Monza_Veron_3Round,2,0.25,0.5366,0.5854,-0.048800000000000066,0.5278,0.5017,0.026100000000000012,0.5333,0.6667,-0.13339999999999996,4.0802,3.9572,-0.732,3,0,3,1.0,0,0
2020/2021_Monza_Veron_3Round,3,0.5,0.5366,0.5854,-0.048800000000000066,0.5278,0.5017,0.026100000000000012,0.5333,0.6667,-0.13339999999999996,4.0802,3.9572,-0.732,3,1,2,0.0,0,1
2020/2021_Monza_Veron_3Round,3,0.5,0.5366,0.5854,-0.048800000000000066,0.5278,0.5017,0.026100000000000012,0.5333,0.6667,-0.13339999999999996,4.0802,3.9572,-0.732,4,1,3,1.0,0,1
2020/2021_Monza_Veron_3Round,4,0.75,0.5366,0.5854,-0.048800000000000066,0.5278,0.5017,0.026100000000000012,0.5333,0.6667,-0.13339999999999996,4.0802,3.9572,-0.732,5,1,4,1.0,0,1
2020/2021_Norma_Pinet_6Round,1,0.0,0.5333,0.5,0.033299999999999996,0.5175,0.5,0.01749999999999996,0.4545,0.5,-0.045499999999999985,3.6481,3.4986,0.0,0,0,0,0.5,0,1
2020/2021_Norma_Pinet_6Round,1,0.0,0.5333,0.5,0.033299999999999996,0.5175,0.5,0.01749999999999996,0.4545,0.5,-0.045499999999999985,3.6481,3.4986,0.0,1,0,1,1.0,0,1
2020/2021_Norma_Pinet_6Round,2,0.25,0.5333,0.5,0.033299999999999996,0.5175,0.5,0.01749999999999996,0.4545,0.5,-0.045499999999999985,3.6481,3.4986,0.0,2,0,2,1.0,0,1
2020/2021_Norma_Pinet_6Round,2,0.25,0.5333,0.5,0.033299999999999996,0.5175,0.5,0.01749999999999996,0.4545,0.5,-0.045499999999999985,3.6481,3.4986,0.0,3,0,3,1.0,0,1
2020/2021_Norma_Pinet_6Round,3,0.5,0.5333,0.5,0.033299999999999996,0.5175,0.5,0.01749999999999996,0.4545,0.5,-0.045499999999999985,3.6481,3.4986,0.0,4,0,4,1.0,0,1
2020/2021_Norma_Pinet_6Round,3,0.5,0.5333,0.5,0.033299999999999996,0.5175,0.5,0.01749999999999996,0.4545,0.5,-0.045499999999999985,3.6481,3.4986,0.0,5,0,5,1.0,0,1
2020/2021_Norma_Siste_5Round,1,0.0,0.5714,0.5,0.07140000000000002,0.523,0.5,0.02300000000000002,0.5,0.5,0.0,3.7427,3.4986,0.0,0,0,0,0.5,0,0
2020/2021_Norma_Siste_5Round,1,0.0,0.5714,0.5,0.07140000000000002,0.523,0.5,0.02300000000000002,0.5,0.5,0.0,3.7427,3.4986,0.0,0,1,-1,0.0,0,0
2020/2021_Norma_Siste_5Round,2,0.25,0.5714,0.5,0.07140000000000002,0.523,0.5,0.02300000000000002,0.5,0.5,0.0,3.7427,3.4986,0.0,0,2,-2,0.0,0,0
2020/2021_Norma_Siste_5Round,2,0.25,0.5714,0.5,0.07140000000000002,0.523,0.5,0.02300000000000002,0.5,0.5,0.0,3.7427,3.4986,0.0,0,3,-3,0.0,0,1
2020/2021_Norma_Siste_5Round,3,0.5,0.5714,0.5,0.07140000000000002,0.523,0.5,0.02300000000000002,0.5,0.5,0.0,3.7427,3.4986,0.0,1,3,-2,1.0,0,0
2020/2021_Norma_Siste_5Round,3,0.5,0.5714,0.5,0.07140000000000002,0.523,0.5,0.02300000000000002,0.5,0.5,0.0,3.7427,3.4986,0.0,1,4,-3,0.0,0,1
2020/2021_Norma_Siste_5Round,4,0.75,0.5714,0.5,0.07140000000000002,0.523,0.5,0.02300000000000002,0.5,0.5,0.0,3.7427,3.4986,0.0,2,4,-2,1.0,0,1
2020/2021_Piace_Sir S_2Round,1,0.0,0.5,0.5897,-0.0897,0.4746,0.5,-0.025399999999999978,0.5333,0.6,-0.06669999999999998,3.0754,3.1913,-1.763,0,0,0,0.5,0,0
2020/2021_Piace_Sir S_2Round,1,0.0,0.5,0.5897,-0.0897,0.4746,0.5,-0.025399999999999978,0.5333,0.6,-0.06669999999999998,3.0754,3.1913,-1.763,0,1,-1,0.0,0,1
2020/2021_Piace_Sir S_2Round,2,0.25,0.5,0.5897,-0.0897,0.4746,0.5,-0.025399999999999978,0.5333,0.6,-0.06669999999999998,3.0754,3.1913,-1.763,1,1,0,1.0,0,1
2020/2021_Piace_Sir S_2Round,2,0.25,0.5,0.5897,-0.0897,0.4746,0.5,-0.025399999999999978,0.5333,0.6,-0.06669999999999998,3.0754,3.1913,-1.763,2,1,1,1.0,0,0
2020/2021_Piace_Sir S_2Round,3,0.5,0.5,0.5897,-0.0897,0.4746,0.5,-0.025399999999999978,0.5333,0.6,-0.06669999999999998,3.0754,3.1913,-1.763,2,2,0,0.0,0,1
2020/2021_Piace_Sir S_2Round,3,0.5,0.5,0.5897,-0.0897,0.4746,0.5,-0.025399999999999978,0.5333,0.6,-0.06669999999999998,3.0754,3.1913,-1.763,3,2,1,1.0,0,1
2020/2021_Piace_Sir S_2Round,4,0.75,0.5,0.5897,-0.0897,0.4746,0.5,-0.025399999999999978,0.5333,0.6,-0.06669999999999998,3.0754,3.1913,-1.763,4,2,2,1.0,0,0
2020/2021_Piace_Trent_4Round,1,0.0,0.5238,0.5476,-0.023799999999999932,0.4793,0.4905,-0.011199999999999988,0.5333,0.6,-0.06669999999999998,3.267,2.3902,-1.665,0,0,0,0.5,0,0
2020/2021_Piace_Trent_4Round,1,0.0,0.5238,0.5476,-0.023799999999999932,0.4793,0.4905,-0.011199999999999988,0.5333,0.6,-0.06669999999999998,3.267,2.3902,-1.665,0,1,-1,0.0,0,1
2020/2021_Piace_Trent_4Round,2,0.25,0.5238,0.5476,-0.023799999999999932,0.4793,0.4905,-0.011199999999999988,0.5333,0.6,-0.06669999999999998,3.267,2.3902,-1.665,1,1,0,1.0,0,0
2020/2021_Piace_Trent_4Round,2,0.25,0.5238,0.5476,-0.023799999999999932,0.4793,0.4905,-0.011199999999999988,0.5333,0.6,-0.06669999999999998,3.267,2.3902,-1.665,1,2,-1,0.0,0,1
2020/2021_Piace_Trent_4Round,3,0.5,0.5238,0.5476,-0.023799999999999932,0.4793,0.4905,-0.011199999999999988,0.5333,0.6,-0.06669999999999998,3.267,2.3902,-1.665,2,2,0,1.0,0,0
2020/2021_Piace_Trent_4Round,3,0.5,0.5238,0.5476,-0.023799999999999932,0.4793,0.4905,-0.011199999999999988,0.5333,0.6,-0.06669999999999998,3.267,2.3902,-1.665,2,3,-1,0.0,0,1
2020/2021_Piace_Veron_9Round,1,0.0,0.52,0.5682,-0.04820000000000002,0.48,0.4888,-0.00880000000000003,0.4667,0.5333,-0.06659999999999999,3.4758,3.1095,0.359,0,0,0,0.5,0,1
2020/2021_Piace_Veron_9Round,1,0.0,0.52,0.5682,-0.04820000000000002,0.48,0.4888,-0.00880000000000003,0.4667,0.5333,-0.06659999999999999,3.4758,3.1095,0.359,1,0,1,1.0,0,0
