partido_id,temporada,jornada,fase,championship,equipo_local,equipo_visitante,resultado_final,set_num,puntos_local,puntos_visitante,ganador_set_local,set_largo
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,1,25,19,1,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,2,21,25,0,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,3,25,21,1,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,4,26,28,0,1
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Azimut Modena,Milano,3-2,5,15,11,1,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,1,21,25,0,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,2,25,20,1,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,3,25,20,1,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,4,21,25,0,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Sir Safety Conad Perugia,3-2,5,15,13,1,0
2017/2018_Azimu_Veron_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Verona,3-0,1,25,21,1,0
2017/2018_Azimu_Veron_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Verona,3-0,2,25,20,1,0
2017/2018_Azimu_Veron_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Azimut Modena,Verona,3-0,3,25,15,1,0
2017/2018_Azimu_Diate_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-2,1,22,25,0,0
2017/2018_Azimu_Diate_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-2,2,28,26,1,1
2017/2018_Azimu_Diate_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-2,3,23,25,0,0
2017/2018_Azimu_Diate_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-2,4,27,25,1,1
2017/2018_Azimu_Diate_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Azimut Modena,3-2,5,15,11,1,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-1,1,19,25,0,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-1,2,25,21,1,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-1,3,25,14,1,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Gi Group Monza,3-1,4,25,19,1,0
2017/2018_Diate_Kioen_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Kioene Padova,3-0,1,25,14,1,0
2017/2018_Diate_Kioen_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Kioene Padova,3-0,2,27,25,1,1
2017/2018_Diate_Kioen_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Kioene Padova,3-0,3,25,17,1,0
2017/2018_Diate_Lube_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,1-3,1,13,25,0,0
2017/2018_Diate_Lube_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,1-3,2,26,28,0,1
2017/2018_Diate_Lube_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,1-3,3,25,20,1,0
2017/2018_Diate_Lube_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Lube,1-3,4,14,25,0,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,2-3,1,22,25,0,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,2-3,2,25,20,1,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,2-3,3,20,25,0,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,2-3,4,25,19,1,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Milano,2-3,5,13,15,0,0
2017/2018_Diate_Sir S_7Round,2017/2018,7 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Sir Safety Conad Perugia,0-3,1,23,25,0,0
2017/2018_Diate_Sir S_7Round,2017/2018,7 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Sir Safety Conad Perugia,0-3,2,21,25,0,0
2017/2018_Diate_Sir S_7Round,2017/2018,7 Round,2nd half,Regular Season SuperLega UnipolSai,Diatec Trentino,Sir Safety Conad Perugia,0-3,3,19,25,0,0
2017/2018_Diate_Veron_6Round,2017/2018,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Verona,1-3,1,21,25,0,0
2017/2018_Diate_Veron_6Round,2017/2018,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Verona,1-3,2,21,25,0,0
2017/2018_Diate_Veron_6Round,2017/2018,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Verona,1-3,3,25,17,1,0
2017/2018_Diate_Veron_6Round,2017/2018,6 Round,1st half,Regular Season SuperLega UnipolSai,Diatec Trentino,Verona,1-3,4,22,25,0,0
2017/2018_Azimu_Gi Gr_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,1,18,25,0,0
2017/2018_Azimu_Gi Gr_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,2,25,18,1,0
2017/2018_Azimu_Gi Gr_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,3,19,25,0,0
2017/2018_Azimu_Gi Gr_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,4,25,22,1,0
2017/2018_Azimu_Gi Gr_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Azimut Modena,2-3,5,13,15,0,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,3-2,1,23,25,0,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,3-2,2,25,18,1,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,3-2,3,27,25,1,1
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,3-2,4,17,25,0,0
2017/2018_Diate_Gi Gr_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Diatec Trentino,3-2,5,15,8,1,0
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,1,26,28,0,1
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,2,25,14,1,0
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,3,25,20,1,0
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Kioene Padova,3-1,4,25,19,1,0
2017/2018_Gi Gr_Lube_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Lube,1-3,1,20,25,0,0
2017/2018_Gi Gr_Lube_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Lube,1-3,2,22,25,0,0
2017/2018_Gi Gr_Lube_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Lube,1-3,3,25,20,1,0
2017/2018_Gi Gr_Lube_8Round,2017/2018,8 Round,1st half,Regular Season SuperLega UnipolSai,Gi Group Monza,Lube,1-3,4,23,25,0,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Milano,1-3,1,25,14,1,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Milano,1-3,2,23,25,0,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Milano,1-3,3,21,25,0,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Milano,1-3,4,16,25,0,0
2017/2018_Gi Gr_Sir S_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Sir Safety Conad Perugia,0-3,1,22,25,0,0
2017/2018_Gi Gr_Sir S_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Sir Safety Conad Perugia,0-3,2,18,25,0,0
2017/2018_Gi Gr_Sir S_5Round,2017/2018,5 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Sir Safety Conad Perugia,0-3,3,20,25,0,0
2017/2018_Gi Gr_Veron_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Verona,1-3,1,21,25,0,0
2017/2018_Gi Gr_Veron_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Verona,1-3,2,25,16,1,0
2017/2018_Gi Gr_Veron_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Verona,1-3,3,20,25,0,0
2017/2018_Gi Gr_Veron_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Gi Group Monza,Verona,1-3,4,23,25,0,0
2017/2018_Azimu_Kioen_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Azimut Modena,1-3,1,21,25,0,0
2017/2018_Azimu_Kioen_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Azimut Modena,1-3,2,26,24,1,1
2017/2018_Azimu_Kioen_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Azimut Modena,1-3,3,24,26,0,1
2017/2018_Azimu_Kioen_13Round,2017/2018,13 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Azimut Modena,1-3,4,23,25,0,0
2017/2018_Diate_Kioen_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,1-3,1,21,25,0,0
2017/2018_Diate_Kioen_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,1-3,2,19,25,0,0
2017/2018_Diate_Kioen_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,1-3,3,25,17,1,0
2017/2018_Diate_Kioen_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Diatec Trentino,1-3,4,23,25,0,0
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Gi Group Monza,3-1,1,25,8,1,0
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Gi Group Monza,3-1,2,17,25,0,0
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Gi Group Monza,3-1,3,36,34,1,1
2017/2018_Gi Gr_Kioen_7Round,2017/2018,7 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Gi Group Monza,3-1,4,25,22,1,0
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Lube,0-3,1,18,25,0,0
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Lube,0-3,2,19,25,0,0
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Lube,0-3,3,22,25,0,0
2017/2018_Kioen_Milan_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Milano,0-3,1,22,25,0,0
2017/2018_Kioen_Milan_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Milano,0-3,2,13,25,0,0
2017/2018_Kioen_Milan_10Round,2017/2018,10 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Milano,0-3,3,13,25,0,0
2017/2018_Kioen_Sir S_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,1,25,20,1,0
2017/2018_Kioen_Sir S_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,2,22,25,0,0
2017/2018_Kioen_Sir S_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,3,15,25,0,0
2017/2018_Kioen_Sir S_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Kioene Padova,Sir Safety Conad Perugia,1-3,4,14,25,0,0
2017/2018_Kioen_Veron_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,2-3,1,20,25,0,0
2017/2018_Kioen_Veron_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,2-3,2,25,22,1,0
2017/2018_Kioen_Veron_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,2-3,3,21,25,0,0
2017/2018_Kioen_Veron_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,2-3,4,29,27,1,1
2017/2018_Kioen_Veron_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Kioene Padova,Verona,2-3,5,12,15,0,0
2017/2018_Azimu_Lube_6Round,2017/2018,6 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Azimut Modena,0-3,1,23,25,0,0
2017/2018_Azimu_Lube_6Round,2017/2018,6 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Azimut Modena,0-3,2,21,25,0,0
2017/2018_Azimu_Lube_6Round,2017/2018,6 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Azimut Modena,0-3,3,19,25,0,0
2017/2018_Diate_Lube_5Round,2017/2018,5 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Diatec Trentino,3-0,1,25,22,1,0
2017/2018_Diate_Lube_5Round,2017/2018,5 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Diatec Trentino,3-0,2,30,28,1,1
2017/2018_Diate_Lube_5Round,2017/2018,5 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Diatec Trentino,3-0,3,29,27,1,1
2017/2018_Gi Gr_Lube_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Gi Group Monza,3-0,1,25,22,1,0
2017/2018_Gi Gr_Lube_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Gi Group Monza,3-0,2,25,16,1,0
2017/2018_Gi Gr_Lube_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Gi Group Monza,3-0,3,25,18,1,0
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,1,25,21,1,0
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,2,26,28,0,1
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,3,25,21,1,0
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,4,24,26,0,1
2017/2018_Kioen_Lube_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Kioene Padova,3-2,5,16,14,1,1
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Milano,3-1,1,25,18,1,0
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Milano,3-1,2,23,25,0,0
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Milano,3-1,3,25,21,1,0
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Milano,3-1,4,25,19,1,0
2017/2018_Lube_Sir S_9Round,2017/2018,9 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-0,1,28,26,1,1
2017/2018_Lube_Sir S_9Round,2017/2018,9 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-0,2,25,15,1,0
2017/2018_Lube_Sir S_9Round,2017/2018,9 Round,1st half,Regular Season SuperLega UnipolSai,Lube,Sir Safety Conad Perugia,3-0,3,25,21,1,0
2017/2018_Lube_Veron_10Round,2017/2018,10 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Verona,3-0,1,27,25,1,1
2017/2018_Lube_Veron_10Round,2017/2018,10 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Verona,3-0,2,25,19,1,0
2017/2018_Lube_Veron_10Round,2017/2018,10 Round,2nd half,Regular Season SuperLega UnipolSai,Lube,Verona,3-0,3,25,19,1,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Azimut Modena,3-2,1,22,25,0,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Azimut Modena,3-2,2,25,16,1,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Azimut Modena,3-2,3,23,25,0,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Azimut Modena,3-2,4,25,16,1,0
2017/2018_Azimu_Milan_8Round,2017/2018,8 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Azimut Modena,3-2,5,20,18,1,1
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Diatec Trentino,2-3,1,25,22,1,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Diatec Trentino,2-3,2,25,22,1,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Diatec Trentino,2-3,3,22,25,0,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Diatec Trentino,2-3,4,14,25,0,0
2017/2018_Diate_Milan_1Round,2017/2018,1 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Diatec Trentino,2-3,5,13,15,0,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Gi Group Monza,3-1,1,25,20,1,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Gi Group Monza,3-1,2,25,23,1,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Gi Group Monza,3-1,3,20,25,0,0
2017/2018_Gi Gr_Milan_2Round,2017/2018,2 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Gi Group Monza,3-1,4,25,21,1,0
2017/2018_Kioen_Milan_10Round,2017/2018,10 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Kioene Padova,3-1,1,25,18,1,0
2017/2018_Kioen_Milan_10Round,2017/2018,10 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Kioene Padova,3-1,2,26,24,1,1
2017/2018_Kioen_Milan_10Round,2017/2018,10 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Kioene Padova,3-1,3,24,26,0,1
2017/2018_Kioen_Milan_10Round,2017/2018,10 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Kioene Padova,3-1,4,28,26,1,1
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Lube,1-3,1,24,26,0,1
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Lube,1-3,2,22,25,0,0
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Lube,1-3,3,26,24,1,1
2017/2018_Lube_Milan_3Round,2017/2018,3 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Lube,1-3,4,22,25,0,0
2017/2018_Milan_Sir S_4Round,2017/2018,4 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Sir Safety Conad Perugia,1-3,1,20,25,0,0
2017/2018_Milan_Sir S_4Round,2017/2018,4 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Sir Safety Conad Perugia,1-3,2,25,23,1,0
2017/2018_Milan_Sir S_4Round,2017/2018,4 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Sir Safety Conad Perugia,1-3,3,20,25,0,0
2017/2018_Milan_Sir S_4Round,2017/2018,4 Round,2nd half,Regular Season SuperLega UnipolSai,Milano,Sir Safety Conad Perugia,1-3,4,22,25,0,0
2017/2018_Milan_Veron_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Verona,0-3,1,15,25,0,0
2017/2018_Milan_Veron_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Verona,0-3,2,22,25,0,0
2017/2018_Milan_Veron_11Round,2017/2018,11 Round,1st half,Regular Season SuperLega UnipolSai,Milano,Verona,0-3,3,17,25,0,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Azimut Modena,0-3,1,22,25,0,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Azimut Modena,0-3,2,23,25,0,0
2017/2018_Azimu_Sir S_12Round,2017/2018,12 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Azimut Modena,0-3,3,21,25,0,0
2017/2018_Diate_Sir S_7Round,2017/2018,7 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Diatec Trentino,3-0,1,25,21,1,0
2017/2018_Diate_Sir S_7Round,2017/2018,7 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Diatec Trentino,3-0,2,26,24,1,1
2017/2018_Diate_Sir S_7Round,2017/2018,7 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Diatec Trentino,3-0,3,30,28,1,1
2017/2018_Gi Gr_Sir S_5Round,2017/2018,5 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Gi Group Monza,3-0,1,25,21,1,0
2017/2018_Gi Gr_Sir S_5Round,2017/2018,5 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Gi Group Monza,3-0,2,25,16,1,0
2017/2018_Gi Gr_Sir S_5Round,2017/2018,5 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Gi Group Monza,3-0,3,25,11,1,0
2017/2018_Kioen_Sir S_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Kioene Padova,3-0,1,25,17,1,0
2017/2018_Kioen_Sir S_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Kioene Padova,3-0,2,25,16,1,0
2017/2018_Kioen_Sir S_1Round,2017/2018,1 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Kioene Padova,3-0,3,25,22,1,0
2017/2018_Lube_Sir S_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Lube,3-1,1,23,25,0,0
2017/2018_Lube_Sir S_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Lube,3-1,2,25,22,1,0
2017/2018_Lube_Sir S_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Lube,3-1,3,25,19,1,0
2017/2018_Lube_Sir S_9Round,2017/2018,9 Round,2nd half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Lube,3-1,4,25,20,1,0
2017/2018_Milan_Sir S_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Milano,3-0,1,25,19,1,0
2017/2018_Milan_Sir S_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Milano,3-0,2,25,20,1,0
2017/2018_Milan_Sir S_4Round,2017/2018,4 Round,1st half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Milano,3-0,3,25,23,1,0
2017/2018_Sir S_Veron_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Verona,3-1,1,25,19,1,0
2017/2018_Sir S_Veron_2Round,2017/2018,2 Round,2nd half,Regular Season SuperLega UnipolSai,Sir Safety Conad Perugia,Verona,3-1,2,26,28,0,1
